Iteration,Num_Features,Feature_Indices,Accuracy
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49, 50]",70.3
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49, 50]",71.2
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49, 50]",70.2
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49, 50]",70.9
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49, 50]",70.3
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49, 50]",71.8
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50]",71.5
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 50]",71.1
11,39,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.5
12,38,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.2
12,38,"[1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.6
12,38,"[1, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.3
12,38,"[1, 2, 3, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.0
12,38,"[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.9
12,38,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.9
12,38,"[1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.8
12,38,"[1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.5
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",72.0
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.2
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.2
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.4
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.1
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.2
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.3
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.1
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.6
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",72.3
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.1
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.9
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.5
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.8
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.1
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.4
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.3
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.4
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.0
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.5
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.0
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.6
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49, 50]",70.7
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49, 50]",71.8
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49, 50]",71.0
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49, 50]",71.4
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49, 50]",71.2
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49, 50]",71.0
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50]",71.6
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 50]",70.8
12,38,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.2
13,37,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.0
13,37,"[1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.6
13,37,"[1, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.6
13,37,"[1, 2, 3, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.5
13,37,"[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.7
13,37,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.5
13,37,"[1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.3
13,37,"[1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.3
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",72.2
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.5
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.6
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.2
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",72.3
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.6
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.0
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.2
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.9
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.7
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.7
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.7
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.1
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",72.1
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",70.5
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.9
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50]",69.9
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40, 41, 42, 45, 46, 47, 48, 49, 50]",71.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45, 46, 47, 48, 49, 50]",70.7
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 42, 45, 46, 47, 48, 49, 50]",72.1
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 45, 46, 47, 48, 49, 50]",70.5
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 46, 47, 48, 49, 50]",70.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 47, 48, 49, 50]",71.4
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 48, 49, 50]",71.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 49, 50]",71.2
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 50]",71.8
13,37,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.5
14,36,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",69.8
14,36,"[1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.2
14,36,"[1, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.8
14,36,"[1, 2, 3, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",69.7
14,36,"[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.6
14,36,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",69.9
14,36,"[1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.2
14,36,"[1, 2, 3, 4, 5, 8, 9, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.4
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",73.1
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.8
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.2
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.7
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.3
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.5
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.9
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.3
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.5
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.6
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.4
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.2
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.9
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.8
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.3
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",71.3
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49]",72.2
14,36,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22, 24, 26, 28, 29, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 42, 45, 46, 47, 48, 49]",70.4
